  Conway's Game of Life Data 
  Format: Iteration number, total number of living cells, total number of dead cells, cells born this generation, no of cells that died this generation, activity * 100000 
9180,145885,214115,15314,15290,16
9181,145893,214107,15190,15182,5
9182,146115,213885,15374,15152,152
9183,146114,213886,15339,15340,0
9184,145964,214036,15088,15238,-102
9185,146070,213930,15309,15203,72
9186,145848,214152,14922,15144,-151
9187,145592,214408,14927,15183,-175
9188,145585,214415,15095,15102,-4
9189,145294,214706,15015,15306,-199
9190,145688,214312,15330,14936,271
9191,145648,214352,15217,15257,-27
9192,145746,214254,15376,15278,67
9193,145560,214440,15032,15218,-127
9194,145815,214185,15437,15182,175
9195,145778,214222,15090,15127,-25
9196,145713,214287,15089,15154,-44
9197,145767,214233,15157,15103,37
9198,145610,214390,15045,15202,-107
9199,145800,214200,15335,15145,130
9200,145720,214280,15095,15175,-54
9201,145499,214501,15145,15366,-151
9202,145437,214563,15080,15142,-42
9203,145608,214392,15207,15036,117
9204,145504,214496,15104,15208,-71
9205,145716,214284,15317,15105,145
9206,145391,214609,15061,15386,-223
9207,145599,214401,15338,15130,143
9208,145679,214321,15202,15122,54
9209,145523,214477,15034,15190,-107
9210,145478,214522,15226,15271,-30
9211,145485,214515,15207,15200,4
9212,145674,214326,15377,15188,129
9213,145718,214282,15195,15151,30
9214,145904,214096,15514,15328,127
9215,145643,214357,14975,15236,-178
9216,145731,214269,15264,15176,60
9217,145927,214073,15097,14901,134
9218,145983,214017,15157,15101,38
9219,145634,214366,14913,15262,-239
9220,145812,214188,15053,14875,122
9221,145596,214404,14857,15073,-148
9222,145303,214697,14826,15119,-201
9223,145489,214511,15231,15045,128
9224,145884,214116,15354,14959,271
9225,145685,214315,15078,15277,-136
9226,145644,214356,14935,14976,-28
9227,145513,214487,14827,14958,-89
9228,145572,214428,15155,15096,40
9229,145548,214452,15092,15116,-16
9230,145602,214398,15097,15043,37
9231,145718,214282,15200,15084,79
9232,145659,214341,15075,15134,-40
9233,145476,214524,15018,15201,-125
9234,145676,214324,15220,15020,137
9235,145382,214618,14936,15230,-201
9236,145562,214438,15116,14936,123
9237,145852,214148,15182,14892,199
9238,145752,214248,14993,15093,-68
9239,145453,214547,15015,15314,-205
9240,145465,214535,15150,15138,8
9241,145370,214630,14999,15094,-65
9242,145410,214590,15169,15129,27
9243,145228,214772,15082,15264,-125
9244,145476,214524,15133,14885,170
9245,145671,214329,15084,14889,134
9246,145558,214442,14911,15024,-77
9247,145653,214347,15233,15138,65
9248,145689,214311,15120,15084,24
9249,145598,214402,15155,15246,-62
9250,145451,214549,15180,15327,-100
9251,145353,214647,15219,15317,-67
9252,145377,214623,15091,15067,16
9253,145277,214723,14952,15052,-68
9254,145321,214679,15140,15096,30
9255,145398,214602,15207,15130,52
9256,145575,214425,15180,15003,121
9257,145571,214429,15174,15178,-2
9258,145644,214356,15218,15145,50
9259,145562,214438,15030,15112,-56
9260,145507,214493,15048,15103,-37
9261,145427,214573,15133,15213,-54
9262,145424,214576,15118,15121,-2
9263,145229,214771,15054,15249,-134
9264,145424,214576,15397,15202,134
9265,145280,214720,15224,15368,-99
9266,145445,214555,15318,15153,113
9267,145351,214649,15096,15190,-64
9268,145754,214246,15310,14907,277
9269,145436,214564,15024,15342,-218
9270,145797,214203,15163,14802,248
9271,145806,214194,15166,15157,6
9272,145853,214147,15029,14982,32
9273,145467,214533,14899,15285,-264
9274,145727,214273,15207,14947,178
9275,145714,214286,15147,15160,-8
9276,145662,214338,15138,15190,-35
9277,145675,214325,15161,15148,8
9278,145836,214164,15322,15161,110
9279,145569,214431,15109,15376,-183
9280,145497,214503,15154,15226,-49
9281,145544,214456,15153,15106,32
9282,145649,214351,15035,14930,72
9283,145563,214437,14981,15067,-59
9284,145864,214136,15097,14796,206
9285,145536,214464,14791,15119,-224
9286,145534,214466,14991,14993,-1
9287,145831,214169,15358,15061,204
9288,145491,214509,15037,15377,-233
9289,145879,214121,15334,14946,266
9290,145810,214190,14939,15008,-47
9291,145571,214429,14877,15116,-163
9292,145851,214149,15043,14763,192
9293,146060,213940,15108,14899,143
9294,146052,213948,15035,15043,-5
9295,146174,213826,15081,14959,83
9296,146298,213702,15144,15020,84
9297,145982,214018,15069,15385,-215
9298,146043,213957,15193,15132,41
9299,145995,214005,15156,15204,-32
9300,146199,213801,15414,15210,139
9301,146117,213883,15091,15173,-56
9302,146149,213851,15148,15116,21
9303,146006,213994,15073,15216,-97
9304,146354,213646,15498,15150,238
9305,146280,213720,15274,15348,-50
9306,146120,213880,15225,15385,-109
9307,146079,213921,15115,15156,-28
9308,146056,213944,15139,15162,-15
9309,146162,213838,15249,15143,72
9310,146026,213974,15012,15148,-93
9311,146141,213859,15228,15113,78
9312,146079,213921,15050,15112,-42
9313,146272,213728,15327,15134,132
9314,145967,214033,15179,15484,-208
9315,146111,213889,15183,15039,98
9316,145682,214318,14798,15227,-293
9317,145731,214269,15024,14975,33
9318,145633,214367,15077,15175,-67
9319,145701,214299,15093,15025,46
9320,145394,214606,14888,15195,-210
9321,145434,214566,14919,14879,27
9322,145237,214763,14941,15138,-135
9323,145465,214535,15145,14917,156
9324,145642,214358,15086,14909,121
9325,145703,214297,15168,15107,41
9326,145889,214111,15126,14940,127
9327,145662,214338,14931,15158,-155
9328,145739,214261,15101,15024,52
9329,145697,214303,15071,15113,-28
9330,145721,214279,15062,15038,16
9331,145644,214356,15086,15163,-52
9332,145481,214519,15014,15177,-111
9333,145510,214490,15028,14999,19
9334,145877,214123,15286,14919,252
9335,145913,214087,15192,15156,24
9336,145758,214242,15006,15161,-106
9337,145813,214187,15085,15030,37
9338,145793,214207,15166,15186,-13
9339,145468,214532,14782,15107,-222
9340,145516,214484,15150,15102,32
9341,145557,214443,15215,15174,28
9342,145556,214444,15209,15210,0
9343,145512,214488,15214,15258,-30
9344,145603,214397,15126,15035,62
9345,145573,214427,15045,15075,-20
9346,145575,214425,14798,14796,1
9347,145460,214540,15002,15117,-78
9348,145445,214555,15084,15099,-10
9349,145463,214537,15159,15141,12
9350,145375,214625,14985,15073,-60
9351,145331,214669,15049,15093,-30
9352,145093,214907,14873,15111,-163
9353,145264,214736,15311,15140,117
9354,145327,214673,15067,15004,43
9355,145538,214462,15203,14992,145
9356,145478,214522,15149,15209,-41
9357,145659,214341,15227,15046,124
9358,145396,214604,14930,15193,-180
9359,145617,214383,15264,15043,151
9360,145443,214557,14998,15172,-119
9361,145542,214458,15091,14992,68
9362,145540,214460,15045,15047,-1
9363,145435,214565,14933,15038,-72
9364,145462,214538,14984,14957,18
9365,145689,214311,15146,14919,156
9366,145776,214224,15089,15002,59
9367,145518,214482,15123,15381,-176
9368,145631,214369,15100,14987,77
9369,145374,214626,15074,15331,-176
9370,145769,214231,15202,14807,271
9371,145655,214345,15058,15172,-78
9372,145639,214361,15139,15155,-10
9373,145657,214343,15096,15078,12
9374,145689,214311,15124,15092,21
9375,145394,214606,14790,15085,-202
9376,145555,214445,15011,14850,110
9377,145544,214456,15089,15100,-7
9378,145606,214394,15213,15151,42
9379,145322,214678,14949,15233,-195
9380,145190,214810,15101,15233,-90
9381,145199,214801,14975,14966,6
9382,145430,214570,15146,14915,159
9383,145436,214564,15009,15003,4
9384,145243,214757,14870,15063,-132
9385,145135,214865,15107,15215,-74
9386,144884,215116,14866,15117,-172
9387,145052,214948,15152,14984,115
9388,145327,214673,15194,14919,189
9389,145573,214427,15383,15137,169
9390,145323,214677,15014,15264,-171
9391,145409,214591,15244,15158,59
9392,145798,214202,15310,14921,267
9393,145803,214197,15233,15228,3
9394,145626,214374,15037,15214,-121
9395,145496,214504,15009,15139,-89
9396,145814,214186,15120,14802,218
9397,145591,214409,15113,15336,-152
9398,145402,214598,15043,15232,-129
9399,145197,214803,15100,15305,-140
9400,145476,214524,15220,14941,192
9401,145357,214643,15162,15281,-81
9402,145045,214955,15071,15383,-214
9403,145192,214808,15237,15090,101
9404,145378,214622,15267,15081,128
9405,145295,214705,15024,15107,-57
9406,145386,214614,15035,14944,62
9407,145346,214654,15096,15136,-27
9408,145354,214646,15145,15137,5
9409,145420,214580,15055,14989,45
9410,145451,214549,15148,15117,21
9411,145550,214450,15111,15012,68
9412,145321,214679,14930,15159,-157
9413,145282,214718,14998,15037,-26
9414,145452,214548,14997,14827,117
9415,145183,214817,14960,15229,-184
9416,145383,214617,15221,15021,137
9417,145445,214555,15195,15133,42
9418,145628,214372,15186,15003,125
9419,145128,214872,14893,15393,-343
9420,144934,215066,14857,15051,-133
9421,145522,214478,15422,14834,405
9422,145577,214423,15196,15141,37
9423,145189,214811,14940,15328,-266
9424,145313,214687,15323,15199,85
9425,145372,214628,15132,15073,40
9426,144963,215037,14983,15392,-281
9427,145271,214729,15217,14909,212
9428,145164,214836,15022,15129,-73
9429,145088,214912,15210,15286,-52
9430,145473,214527,15419,15034,265
9431,145542,214458,15305,15236,47
9432,145547,214453,15137,15132,3
9433,145371,214629,14917,15093,-120
9434,145387,214613,14970,14954,11
9435,145071,214929,14838,15154,-217
9436,145508,214492,15263,14826,301
9437,145544,214456,14956,14920,24
9438,145471,214529,15127,15200,-50
9439,145559,214441,15092,15004,60
9440,145500,214500,15074,15133,-40
9441,145634,214366,15209,15075,92
9442,145433,214567,15175,15376,-138
9443,145202,214798,15115,15346,-158
9444,145320,214680,15254,15136,81
9445,145405,214595,15234,15149,58
9446,145344,214656,15181,15242,-41
9447,145373,214627,15149,15120,19
9448,145465,214535,15080,14988,63
9449,145330,214670,15107,15242,-92
9450,145349,214651,15189,15170,13
9451,145331,214669,15012,15030,-12
9452,145220,214780,14964,15075,-76
9453,145116,214884,15041,15145,-71
9454,145326,214674,15216,15006,144
9455,145053,214947,15002,15275,-187
9456,144989,215011,15104,15168,-44
9457,144771,215229,14887,15105,-150
9458,144880,215120,15126,15017,75
9459,144853,215147,14943,14970,-18
9460,144748,215252,15038,15143,-72
9461,144585,215415,15007,15170,-112
9462,144676,215324,15177,15086,62
9463,144849,215151,15074,14901,119
9464,144569,215431,15097,15377,-193
9465,144704,215296,15365,15230,93
9466,144804,215196,15425,15325,69
9467,144810,215190,15309,15303,4
9468,145331,214669,15490,14969,359
9469,145201,214799,15182,15312,-89
9470,145046,214954,15184,15339,-106
9471,145688,214312,15564,14922,442
9472,145515,214485,15262,15435,-118
9473,145475,214525,15208,15248,-27
9474,145552,214448,15124,15047,52
9475,145506,214494,15149,15195,-31
9476,145432,214568,15082,15156,-50
9477,145460,214540,15289,15261,19
9478,145480,214520,15232,15212,13
9479,145528,214472,15046,14998,32
9480,145324,214676,15125,15329,-140
9481,145328,214672,15073,15069,2
9482,145415,214585,15164,15077,59
9483,145671,214329,15374,15118,176
9484,145570,214430,15139,15240,-69
9485,145769,214231,15277,15078,136
9486,145859,214141,15219,15129,61
9487,145501,214499,15030,15388,-245
9488,145342,214658,15237,15396,-109
9489,145579,214421,15411,15174,163
9490,145518,214482,15192,15253,-41
9491,145433,214567,15034,15119,-58
9492,145502,214498,15129,15060,47
9493,145332,214668,14959,15129,-116
9494,145603,214397,15274,15003,186
9495,145541,214459,15027,15089,-42
9496,145404,214596,15014,15151,-94
9497,145404,214596,15121,15121,0
9498,145699,214301,15395,15100,202
9499,145688,214312,15164,15175,-7
9500,145401,214599,15104,15391,-196
9501,145446,214554,15202,15157,30
9502,145523,214477,15055,14978,52
9503,145570,214430,15169,15122,32
9504,145568,214432,14959,14961,-1
9505,145405,214595,14955,15118,-111
9506,145934,214066,15316,14787,363
9507,145490,214510,15020,15464,-304
9508,145588,214412,15372,15274,67
9509,145886,214114,15249,14951,204
9510,145730,214270,15070,15226,-106
9511,145683,214317,15190,15237,-32
9512,145867,214133,15243,15059,126
9513,145905,214095,15261,15223,26
9514,145650,214350,15036,15291,-174
9515,145628,214372,15175,15197,-15
9516,145692,214308,15075,15011,43
9517,145729,214271,15060,15023,25
9518,145800,214200,15105,15034,48
9519,145823,214177,15083,15060,15
9520,145742,214258,15102,15183,-55
9521,145866,214134,15213,15089,85
9522,145562,214438,14995,15299,-208
9523,146033,213967,15346,14875,323
9524,145894,214106,15092,15231,-95
9525,145812,214188,15064,15146,-56
9526,146018,213982,15151,14945,141
9527,145920,214080,15027,15125,-67
9528,145728,214272,14956,15148,-131
9529,145596,214404,14947,15079,-90
9530,145744,214256,15034,14886,101
9531,145805,214195,15013,14952,41
9532,145437,214563,14741,15109,-252
9533,145710,214290,15242,14969,187
9534,145570,214430,15112,15252,-96
9535,145561,214439,15211,15220,-6
9536,145659,214341,15238,15140,67
9537,145449,214551,15002,15212,-144
9538,145272,214728,15022,15199,-121
9539,145516,214484,15335,15091,167
9540,145427,214573,15202,15291,-61
9541,145476,214524,15057,15008,33
9542,145496,214504,14913,14893,13
9543,145569,214431,15194,15121,50
9544,145566,214434,15233,15236,-2
9545,145443,214557,15113,15236,-84
9546,145728,214272,15312,15027,195
9547,145701,214299,15290,15317,-18
9548,145553,214447,15170,15318,-101
9549,145615,214385,15148,15086,42
9550,145698,214302,14923,14840,56
9551,145652,214348,14921,14967,-31
9552,145511,214489,15004,15145,-96
9553,145524,214476,14887,14874,8
9554,145821,214179,15062,14765,204
9555,145879,214121,14993,14935,39
9556,145907,214093,14951,14923,19
9557,145849,214151,14974,15032,-39
9558,146035,213965,15206,15020,127
9559,145617,214383,14956,15374,-286
9560,145760,214240,15143,15000,98
9561,145546,214454,15066,15280,-146
9562,145476,214524,15075,15145,-48
9563,145579,214421,15220,15117,70
9564,145634,214366,15225,15170,37
9565,145685,214315,15010,14959,35
9566,145546,214454,14942,15081,-95
9567,145825,214175,15138,14859,191
9568,145938,214062,15116,15003,77
9569,145867,214133,15242,15313,-48
9570,145852,214148,15096,15111,-10
9571,146002,213998,15294,15144,102
9572,145958,214042,15133,15177,-30
9573,146376,213624,15254,14836,286
9574,146226,213774,15038,15188,-102
9575,146138,213862,15067,15155,-60
9576,145903,214097,15004,15239,-160
9577,145832,214168,15065,15136,-48
9578,146095,213905,15297,15034,180
9579,145896,214104,14985,15184,-136
9580,145645,214355,14990,15241,-172
9581,145593,214407,15033,15085,-35
9582,145765,214235,15165,14993,118
9583,145545,214455,15129,15349,-150
9584,145593,214407,15083,15035,32
9585,145680,214320,15021,14934,59
9586,145467,214533,14987,15200,-146
9587,145538,214462,15025,14954,48
9588,145438,214562,14925,15025,-68
9589,145252,214748,14927,15113,-127
9590,145184,214816,15045,15113,-46
9591,145225,214775,15224,15183,28
9592,145026,214974,14952,15151,-137
9593,145044,214956,15069,15051,12
9594,144863,215137,14990,15171,-124
9595,144917,215083,15079,15025,37
9596,145188,214812,15276,15005,187
9597,145047,214953,14950,15091,-97
9598,145343,214657,15128,14832,204
9599,145398,214602,15245,15190,37
9600,145305,214695,15068,15161,-63
9601,145382,214618,15108,15031,52
9602,145278,214722,15040,15144,-71
9603,145350,214650,15243,15171,49
9604,145243,214757,15032,15139,-73
9605,145363,214637,15377,15257,82
9606,145458,214542,15299,15204,65
9607,145411,214589,15067,15114,-32
9608,145636,214364,15346,15121,154
9609,145168,214832,14974,15442,-321
9610,145496,214504,15315,14987,225
9611,145375,214625,15071,15192,-83
9612,145157,214843,14863,15081,-149
9613,145223,214777,15074,15008,45
9614,145245,214755,14994,14972,15
9615,145257,214743,15025,15013,8
9616,145144,214856,15062,15175,-77
9617,145140,214860,14997,15001,-2
9618,145386,214614,15103,14857,169
9619,145485,214515,15235,15136,68
9620,145194,214806,14966,15257,-200
9621,145338,214662,15114,14970,99
9622,145329,214671,15151,15160,-6
9623,145360,214640,15201,15170,21
9624,145545,214455,15487,15302,127
9625,145297,214703,15138,15386,-170
9626,145694,214306,15412,15015,273
9627,145390,214610,15128,15432,-208
9628,145491,214509,15226,15125,69
9629,145420,214580,15069,15140,-48
9630,145651,214349,15366,15135,158
9631,145894,214106,15312,15069,166
9632,145770,214230,15200,15324,-84
9633,145541,214459,15194,15423,-157
9634,145435,214565,14996,15102,-72
9635,145336,214664,15180,15279,-68
9636,145457,214543,15265,15144,83
9637,145532,214468,15130,15055,51
9638,145590,214410,15130,15072,39
9639,145603,214397,15261,15248,8
9640,145091,214909,14926,15438,-351
9641,145500,214500,15219,14810,281
9642,145005,214995,14936,15431,-340
9643,145356,214644,15512,15161,242
9644,144931,215069,14897,15322,-292
9645,145375,214625,15302,14858,306
9646,145012,214988,14807,15170,-249
9647,145208,214792,15226,15030,135
9648,145389,214611,15262,15081,124
9649,145740,214260,15359,15008,241
9650,145244,214756,14817,15313,-340
9651,145238,214762,15227,15233,-4
9652,145434,214566,15190,14994,134
9653,145471,214529,15134,15097,25
9654,145569,214431,15214,15116,67
9655,145201,214799,14971,15339,-252
9656,145744,214256,15508,14965,373
9657,145461,214539,14998,15281,-194
9658,145616,214384,15381,15226,106
9659,145412,214588,15035,15239,-140
9660,145603,214397,15226,15035,131
9661,145406,214594,15092,15289,-135
9662,145555,214445,15203,15054,102
9663,145576,214424,15264,15243,14
9664,145650,214350,15276,15202,50
9665,145622,214378,15218,15246,-19
9666,145676,214324,15361,15307,37
9667,145792,214208,15360,15244,79
9668,145781,214219,15193,15204,-7
9669,145649,214351,15132,15264,-90
9670,145385,214615,14988,15252,-181
9671,145426,214574,15103,15062,28
9672,145320,214680,14922,15028,-72
9673,145464,214536,15231,15087,99
9674,145348,214652,14991,15107,-79
9675,145364,214636,15154,15138,11
